type,input,repetition,input-size,output-size,time
update-file,secs/acks.tex,1,781,58,45771748
update-file,secs/acks.tex,2,781,58,38149538
update-file,secs/acks.tex,3,781,58,32421975
update-file,secs/acks.tex,4,781,58,25554877
update-file,secs/acks.tex,5,781,58,26303993
update-file,secs/acks.tex,6,781,58,193185558
update-file,secs/acks.tex,7,781,58,54015318
update-file,secs/acks.tex,8,781,58,41305422
update-file,secs/acks.tex,9,781,58,27538989
update-file,secs/acks.tex,10,781,58,31087826
update-file,secs/acks.tex,11,781,58,23675705
update-file,secs/acks.tex,12,781,58,29918941
update-file,secs/acks.tex,13,781,58,27205825
update-file,secs/acks.tex,14,781,58,70303052
update-file,secs/acks.tex,15,781,58,50703054
update-file,secs/acks.tex,16,781,58,28218589
update-file,secs/acks.tex,17,781,58,24986218
update-file,secs/acks.tex,18,781,58,65229419
update-file,secs/acks.tex,19,781,58,36862116
update-file,secs/acks.tex,20,781,58,24814589
update-file,secs/acks.tex,21,781,58,45289364
update-file,secs/acks.tex,22,781,58,43467743
update-file,secs/acks.tex,23,781,58,27370856
update-file,secs/acks.tex,24,781,58,39071475
update-file,secs/acks.tex,25,781,58,25648467
update-file,secs/acks.tex,26,781,58,28970759
update-file,secs/acks.tex,27,781,58,25248052
update-file,secs/acks.tex,28,781,58,55105900
update-file,secs/acks.tex,29,781,58,31153149
update-file,secs/acks.tex,30,781,58,45825854
update-file,secs/acks.tex,31,781,58,65825387
update-file,secs/acks.tex,32,781,58,30906656
update-file,secs/acks.tex,33,781,58,24378897
update-file,secs/acks.tex,34,781,58,26597376
update-file,secs/acks.tex,35,781,58,59899105
update-file,secs/acks.tex,36,781,58,159240679
update-file,secs/acks.tex,37,781,58,27276152
update-file,secs/acks.tex,38,781,58,30489806
update-file,secs/acks.tex,39,781,58,25492215
update-file,secs/acks.tex,40,781,58,26855406
update-file,secs/acks.tex,41,781,58,29880781
update-file,secs/acks.tex,42,781,58,26711462
update-file,secs/acks.tex,43,781,58,65641617
update-file,secs/acks.tex,44,781,58,28177137
update-file,secs/acks.tex,45,781,58,34806110
update-file,secs/acks.tex,46,781,58,36685213
update-file,secs/acks.tex,47,781,58,23698478
update-file,secs/acks.tex,48,781,58,29525981
update-file,secs/acks.tex,49,781,58,28729450
update-file,secs/acks.tex,50,781,58,47172052
update-file,secs/multi.tex,1,1217,60,32380996
update-file,secs/multi.tex,2,1217,60,27332966
update-file,secs/multi.tex,3,1217,60,24560894
update-file,secs/multi.tex,4,1217,60,25974308
update-file,secs/multi.tex,5,1217,60,42590341
update-file,secs/multi.tex,6,1217,60,28420029
update-file,secs/multi.tex,7,1217,60,33566875
update-file,secs/multi.tex,8,1217,60,27493128
update-file,secs/multi.tex,9,1217,60,27189796
update-file,secs/multi.tex,10,1217,60,26836132
update-file,secs/multi.tex,11,1217,60,51705060
update-file,secs/multi.tex,12,1217,60,50314274
update-file,secs/multi.tex,13,1217,60,39488443
update-file,secs/multi.tex,14,1217,60,54089976
update-file,secs/multi.tex,15,1217,60,51674129
update-file,secs/multi.tex,16,1217,60,25148923
update-file,secs/multi.tex,17,1217,60,22847286
update-file,secs/multi.tex,18,1217,60,35611429
update-file,secs/multi.tex,19,1217,60,59814046
update-file,secs/multi.tex,20,1217,60,27620765
update-file,secs/multi.tex,21,1217,60,25969750
update-file,secs/multi.tex,22,1217,60,26971684
update-file,secs/multi.tex,23,1217,60,46953899
update-file,secs/multi.tex,24,1217,60,31131010
update-file,secs/multi.tex,25,1217,60,24665486
update-file,secs/multi.tex,26,1217,60,28625401
update-file,secs/multi.tex,27,1217,60,32478000
update-file,secs/multi.tex,28,1217,60,26536824
update-file,secs/multi.tex,29,1217,60,26213775
update-file,secs/multi.tex,30,1217,60,23709884
update-file,secs/multi.tex,31,1217,60,27836701
update-file,secs/multi.tex,32,1217,60,46957414
update-file,secs/multi.tex,33,1217,60,29322033
update-file,secs/multi.tex,34,1217,60,44951438
update-file,secs/multi.tex,35,1217,60,63398736
update-file,secs/multi.tex,36,1217,60,28467790
update-file,secs/multi.tex,37,1217,60,28814982
update-file,secs/multi.tex,38,1217,60,51541283
update-file,secs/multi.tex,39,1217,60,26737054
update-file,secs/multi.tex,40,1217,60,26220173
update-file,secs/multi.tex,41,1217,60,66237510
update-file,secs/multi.tex,42,1217,60,67213758
update-file,secs/multi.tex,43,1217,60,24800662
update-file,secs/multi.tex,44,1217,60,28276686
update-file,secs/multi.tex,45,1217,60,44634548
update-file,secs/multi.tex,46,1217,60,30950275
update-file,secs/multi.tex,47,1217,60,25768695
update-file,secs/multi.tex,48,1217,60,47481270
update-file,secs/multi.tex,49,1217,60,205446567
update-file,secs/multi.tex,50,1217,60,27936070
update-file,secs/core.tex,1,12157,58,27504431
update-file,secs/core.tex,2,12157,58,37464755
update-file,secs/core.tex,3,12157,58,49581789
update-file,secs/core.tex,4,12157,58,47081023
update-file,secs/core.tex,5,12157,58,39712094
update-file,secs/core.tex,6,12157,58,66106782
update-file,secs/core.tex,7,12157,58,50791535
update-file,secs/core.tex,8,12157,58,91128166
update-file,secs/core.tex,9,12157,58,79313699
update-file,secs/core.tex,10,12157,58,28205314
update-file,secs/core.tex,11,12157,58,49124403
update-file,secs/core.tex,12,12157,58,50247458
update-file,secs/core.tex,13,12157,58,60277195
update-file,secs/core.tex,14,12157,58,62575997
update-file,secs/core.tex,15,12157,58,43085060
update-file,secs/core.tex,16,12157,58,40284026
update-file,secs/core.tex,17,12157,58,55475684
update-file,secs/core.tex,18,12157,58,38121829
update-file,secs/core.tex,19,12157,58,39838315
update-file,secs/core.tex,20,12157,58,51028016
update-file,secs/core.tex,21,12157,58,29171587
update-file,secs/core.tex,22,12157,58,52295332
update-file,secs/core.tex,23,12157,58,27103382
update-file,secs/core.tex,24,12157,58,30603579
update-file,secs/core.tex,25,12157,58,58935766
update-file,secs/core.tex,26,12157,58,26178236
update-file,secs/core.tex,27,12157,58,53635047
update-file,secs/core.tex,28,12157,58,46928764
update-file,secs/core.tex,29,12157,58,45081373
update-file,secs/core.tex,30,12157,58,26082877
update-file,secs/core.tex,31,12157,58,43041536
update-file,secs/core.tex,32,12157,58,28756651
update-file,secs/core.tex,33,12157,58,92093363
update-file,secs/core.tex,34,12157,58,52596714
update-file,secs/core.tex,35,12157,58,52431827
update-file,secs/core.tex,36,12157,58,59801198
update-file,secs/core.tex,37,12157,58,25837193
update-file,secs/core.tex,38,12157,58,38063755
update-file,secs/core.tex,39,12157,58,59496174
update-file,secs/core.tex,40,12157,58,27640228
update-file,secs/core.tex,41,12157,58,60047749
update-file,secs/core.tex,42,12157,58,44909845
update-file,secs/core.tex,43,12157,58,29745950
update-file,secs/core.tex,44,12157,58,60497007
update-file,secs/core.tex,45,12157,58,80272144
update-file,secs/core.tex,46,12157,58,29444311
update-file,secs/core.tex,47,12157,58,30296539
update-file,secs/core.tex,48,12157,58,47820752
update-file,secs/core.tex,49,12157,58,60024825
update-file,secs/core.tex,50,12157,58,29858290
update-file,sampleteaser.pdf,1,585430,69,146775888
update-file,sampleteaser.pdf,2,585430,69,123286043
update-file,sampleteaser.pdf,3,585430,69,161096808
update-file,sampleteaser.pdf,4,585430,69,110688970
update-file,sampleteaser.pdf,5,585430,69,96706006
update-file,sampleteaser.pdf,6,585430,69,117572172
update-file,sampleteaser.pdf,7,585430,69,109322093
update-file,sampleteaser.pdf,8,585430,69,125849674
update-file,sampleteaser.pdf,9,585430,69,116817780
update-file,sampleteaser.pdf,10,585430,69,96796748
update-file,sampleteaser.pdf,11,585430,69,130656715
update-file,sampleteaser.pdf,12,585430,69,152396794
update-file,sampleteaser.pdf,13,585430,69,105504926
update-file,sampleteaser.pdf,14,585430,69,78377047
update-file,sampleteaser.pdf,15,585430,69,139260762
update-file,sampleteaser.pdf,16,585430,69,147799265
update-file,sampleteaser.pdf,17,585430,69,146991915
update-file,sampleteaser.pdf,18,585430,69,186269242
update-file,sampleteaser.pdf,19,585430,69,209395537
update-file,sampleteaser.pdf,20,585430,69,91269128
update-file,sampleteaser.pdf,21,585430,69,107094637
update-file,sampleteaser.pdf,22,585430,69,113585822
update-file,sampleteaser.pdf,23,585430,69,112823216
update-file,sampleteaser.pdf,24,585430,69,147247069
update-file,sampleteaser.pdf,25,585430,69,148268426
update-file,sampleteaser.pdf,26,585430,69,108003733
update-file,sampleteaser.pdf,27,585430,69,107139615
update-file,sampleteaser.pdf,28,585430,69,104870668
update-file,sampleteaser.pdf,29,585430,69,312119061
update-file,sampleteaser.pdf,30,585430,69,149124496
update-file,sampleteaser.pdf,31,585430,69,185643883
update-file,sampleteaser.pdf,32,585430,69,99339651
update-file,sampleteaser.pdf,33,585430,69,149172046
update-file,sampleteaser.pdf,34,585430,69,239539659
update-file,sampleteaser.pdf,35,585430,69,106055438
update-file,sampleteaser.pdf,36,585430,69,99839035
update-file,sampleteaser.pdf,37,585430,69,137359102
update-file,sampleteaser.pdf,38,585430,69,137841024
update-file,sampleteaser.pdf,39,585430,69,120946680
update-file,sampleteaser.pdf,40,585430,69,95081697
update-file,sampleteaser.pdf,41,585430,69,115848501
update-file,sampleteaser.pdf,42,585430,69,98081516
update-file,sampleteaser.pdf,43,585430,69,117081296
update-file,sampleteaser.pdf,44,585430,69,101659705
update-file,sampleteaser.pdf,45,585430,69,105423402
update-file,sampleteaser.pdf,46,585430,69,101043657
update-file,sampleteaser.pdf,47,585430,69,344501481
update-file,sampleteaser.pdf,48,585430,69,48236460
update-file,sampleteaser.pdf,49,585430,69,40743178
update-file,sampleteaser.pdf,50,585430,69,98426847
get-file,secs/acks.tex,1,62,767,2261921
get-file,secs/acks.tex,2,62,767,2211150
get-file,secs/acks.tex,3,62,767,2138876
get-file,secs/acks.tex,4,62,767,2130858
get-file,secs/acks.tex,5,62,767,2123347
get-file,secs/acks.tex,6,62,767,2330402
get-file,secs/acks.tex,7,62,767,2029717
get-file,secs/acks.tex,8,62,767,2010150
get-file,secs/acks.tex,9,62,767,2149217
get-file,secs/acks.tex,10,62,767,2181964
get-file,secs/acks.tex,11,62,767,2102537
get-file,secs/acks.tex,12,62,767,2096724
get-file,secs/acks.tex,13,62,767,2151290
get-file,secs/acks.tex,14,62,767,2173194
get-file,secs/acks.tex,15,62,767,2116216
get-file,secs/acks.tex,16,62,767,2065069
get-file,secs/acks.tex,17,62,767,2088640
get-file,secs/acks.tex,18,62,767,2026668
get-file,secs/acks.tex,19,62,767,2060819
get-file,secs/acks.tex,20,62,767,2051741
get-file,secs/acks.tex,21,62,767,1983474
get-file,secs/acks.tex,22,62,767,1999017
get-file,secs/acks.tex,23,62,767,1977534
get-file,secs/acks.tex,24,62,767,2168729
get-file,secs/acks.tex,25,62,767,2155674
get-file,secs/acks.tex,26,62,767,2122750
get-file,secs/acks.tex,27,62,767,2142737
get-file,secs/acks.tex,28,62,767,2061798
get-file,secs/acks.tex,29,62,767,1936661
get-file,secs/acks.tex,30,62,767,2057870
get-file,secs/acks.tex,31,62,767,1981041
get-file,secs/acks.tex,32,62,767,1992681
get-file,secs/acks.tex,33,62,767,1978557
get-file,secs/acks.tex,34,62,767,1939354
get-file,secs/acks.tex,35,62,767,2082434
get-file,secs/acks.tex,36,62,767,1934807
get-file,secs/acks.tex,37,62,767,1954664
get-file,secs/acks.tex,38,62,767,2043631
get-file,secs/acks.tex,39,62,767,2057447
get-file,secs/acks.tex,40,62,767,2202292
get-file,secs/acks.tex,41,62,767,2308595
get-file,secs/acks.tex,42,62,767,1999484
get-file,secs/acks.tex,43,62,767,1982913
get-file,secs/acks.tex,44,62,767,2038534
get-file,secs/acks.tex,45,62,767,2172706
get-file,secs/acks.tex,46,62,767,2034814
get-file,secs/acks.tex,47,62,767,1885919
get-file,secs/acks.tex,48,62,767,1854164
get-file,secs/acks.tex,49,62,767,1898940
get-file,secs/acks.tex,50,62,767,1958324
get-file,secs/multi.tex,1,63,1203,2054842
get-file,secs/multi.tex,2,63,1203,2103040
get-file,secs/multi.tex,3,63,1203,2226052
get-file,secs/multi.tex,4,63,1203,2146600
get-file,secs/multi.tex,5,63,1203,2053800
get-file,secs/multi.tex,6,63,1203,2101654
get-file,secs/multi.tex,7,63,1203,2037894
get-file,secs/multi.tex,8,63,1203,2142564
get-file,secs/multi.tex,9,63,1203,2072147
get-file,secs/multi.tex,10,63,1203,2008944
get-file,secs/multi.tex,11,63,1203,1871029
get-file,secs/multi.tex,12,63,1203,1905255
get-file,secs/multi.tex,13,63,1203,1874457
get-file,secs/multi.tex,14,63,1203,1983031
get-file,secs/multi.tex,15,63,1203,2184881
get-file,secs/multi.tex,16,63,1203,2082507
get-file,secs/multi.tex,17,63,1203,2063197
get-file,secs/multi.tex,18,63,1203,2046671
get-file,secs/multi.tex,19,63,1203,1968283
get-file,secs/multi.tex,20,63,1203,2077276
get-file,secs/multi.tex,21,63,1203,2108030
get-file,secs/multi.tex,22,63,1203,2037363
get-file,secs/multi.tex,23,63,1203,2187536
get-file,secs/multi.tex,24,63,1203,2167889
get-file,secs/multi.tex,25,63,1203,2172253
get-file,secs/multi.tex,26,63,1203,2044189
get-file,secs/multi.tex,27,63,1203,2061750
get-file,secs/multi.tex,28,63,1203,2303044
get-file,secs/multi.tex,29,63,1203,2137785
get-file,secs/multi.tex,30,63,1203,2156836
get-file,secs/multi.tex,31,63,1203,2065573
get-file,secs/multi.tex,32,63,1203,2087134
get-file,secs/multi.tex,33,63,1203,2075297
get-file,secs/multi.tex,34,63,1203,1993709
get-file,secs/multi.tex,35,63,1203,1978594
get-file,secs/multi.tex,36,63,1203,2048303
get-file,secs/multi.tex,37,63,1203,2056275
get-file,secs/multi.tex,38,63,1203,2135784
get-file,secs/multi.tex,39,63,1203,2109389
get-file,secs/multi.tex,40,63,1203,2111080
get-file,secs/multi.tex,41,63,1203,2161723
get-file,secs/multi.tex,42,63,1203,2068199
get-file,secs/multi.tex,43,63,1203,2103370
get-file,secs/multi.tex,44,63,1203,2043839
get-file,secs/multi.tex,45,63,1203,2045458
get-file,secs/multi.tex,46,63,1203,2045897
get-file,secs/multi.tex,47,63,1203,1955070
get-file,secs/multi.tex,48,63,1203,1949660
get-file,secs/multi.tex,49,63,1203,1983203
get-file,secs/multi.tex,50,63,1203,1938034
get-file,secs/core.tex,1,62,12143,2251265
get-file,secs/core.tex,2,62,12143,2286419
get-file,secs/core.tex,3,62,12143,2340038
get-file,secs/core.tex,4,62,12143,2277067
get-file,secs/core.tex,5,62,12143,2369957
get-file,secs/core.tex,6,62,12143,2420008
get-file,secs/core.tex,7,62,12143,2321701
get-file,secs/core.tex,8,62,12143,2237249
get-file,secs/core.tex,9,62,12143,2322218
get-file,secs/core.tex,10,62,12143,2263039
get-file,secs/core.tex,11,62,12143,2417300
get-file,secs/core.tex,12,62,12143,2223403
get-file,secs/core.tex,13,62,12143,2235348
get-file,secs/core.tex,14,62,12143,2245139
get-file,secs/core.tex,15,62,12143,2294606
get-file,secs/core.tex,16,62,12143,2276937
get-file,secs/core.tex,17,62,12143,2410020
get-file,secs/core.tex,18,62,12143,2542078
get-file,secs/core.tex,19,62,12143,2362702
get-file,secs/core.tex,20,62,12143,2280929
get-file,secs/core.tex,21,62,12143,2339228
get-file,secs/core.tex,22,62,12143,2351906
get-file,secs/core.tex,23,62,12143,2284090
get-file,secs/core.tex,24,62,12143,2331519
get-file,secs/core.tex,25,62,12143,2248940
get-file,secs/core.tex,26,62,12143,2293359
get-file,secs/core.tex,27,62,12143,2683350
get-file,secs/core.tex,28,62,12143,2324792
get-file,secs/core.tex,29,62,12143,2499357
get-file,secs/core.tex,30,62,12143,2449033
get-file,secs/core.tex,31,62,12143,2466289
get-file,secs/core.tex,32,62,12143,2302686
get-file,secs/core.tex,33,62,12143,2318895
get-file,secs/core.tex,34,62,12143,2373255
get-file,secs/core.tex,35,62,12143,2374904
get-file,secs/core.tex,36,62,12143,2307547
get-file,secs/core.tex,37,62,12143,2369309
get-file,secs/core.tex,38,62,12143,2356961
get-file,secs/core.tex,39,62,12143,2326135
get-file,secs/core.tex,40,62,12143,2446990
get-file,secs/core.tex,41,62,12143,2440999
get-file,secs/core.tex,42,62,12143,2479343
get-file,secs/core.tex,43,62,12143,2320024
get-file,secs/core.tex,44,62,12143,2347461
get-file,secs/core.tex,45,62,12143,2326425
get-file,secs/core.tex,46,62,12143,2341271
get-file,secs/core.tex,47,62,12143,2445666
get-file,secs/core.tex,48,62,12143,2407276
get-file,secs/core.tex,49,62,12143,2312399
get-file,secs/core.tex,50,62,12143,2393782
get-file,sampleteaser.pdf,1,66,585416,22303851
get-file,sampleteaser.pdf,2,66,585416,18825746
get-file,sampleteaser.pdf,3,66,585416,19700902
get-file,sampleteaser.pdf,4,66,585416,18770530
get-file,sampleteaser.pdf,5,66,585416,17243771
get-file,sampleteaser.pdf,6,66,585416,16639804
get-file,sampleteaser.pdf,7,66,585416,17128142
get-file,sampleteaser.pdf,8,66,585416,16680968
get-file,sampleteaser.pdf,9,66,585416,15559197
get-file,sampleteaser.pdf,10,66,585416,16630013
get-file,sampleteaser.pdf,11,66,585416,15789431
get-file,sampleteaser.pdf,12,66,585416,15831560
get-file,sampleteaser.pdf,13,66,585416,16292189
get-file,sampleteaser.pdf,14,66,585416,16653865
get-file,sampleteaser.pdf,15,66,585416,15983407
get-file,sampleteaser.pdf,16,66,585416,16782026
get-file,sampleteaser.pdf,17,66,585416,15855332
get-file,sampleteaser.pdf,18,66,585416,15644535
get-file,sampleteaser.pdf,19,66,585416,15561628
get-file,sampleteaser.pdf,20,66,585416,15881915
get-file,sampleteaser.pdf,21,66,585416,15713656
get-file,sampleteaser.pdf,22,66,585416,14965473
get-file,sampleteaser.pdf,23,66,585416,15209214
get-file,sampleteaser.pdf,24,66,585416,15145019
get-file,sampleteaser.pdf,25,66,585416,15278841
get-file,sampleteaser.pdf,26,66,585416,15177812
get-file,sampleteaser.pdf,27,66,585416,15386284
get-file,sampleteaser.pdf,28,66,585416,15932442
get-file,sampleteaser.pdf,29,66,585416,15371819
get-file,sampleteaser.pdf,30,66,585416,16386097
get-file,sampleteaser.pdf,31,66,585416,15826081
get-file,sampleteaser.pdf,32,66,585416,16211035
get-file,sampleteaser.pdf,33,66,585416,15429259
get-file,sampleteaser.pdf,34,66,585416,15066703
get-file,sampleteaser.pdf,35,66,585416,16467911
get-file,sampleteaser.pdf,36,66,585416,16239443
get-file,sampleteaser.pdf,37,66,585416,16141350
get-file,sampleteaser.pdf,38,66,585416,17077242
get-file,sampleteaser.pdf,39,66,585416,16622030
get-file,sampleteaser.pdf,40,66,585416,16486309
get-file,sampleteaser.pdf,41,66,585416,15882838
get-file,sampleteaser.pdf,42,66,585416,16239662
get-file,sampleteaser.pdf,43,66,585416,16114702
get-file,sampleteaser.pdf,44,66,585416,15720495
get-file,sampleteaser.pdf,45,66,585416,15317872
get-file,sampleteaser.pdf,46,66,585416,16642517
get-file,sampleteaser.pdf,47,66,585416,15619558
get-file,sampleteaser.pdf,48,66,585416,15806619
get-file,sampleteaser.pdf,49,66,585416,16279946
get-file,sampleteaser.pdf,50,66,585416,15801874
